Dystans (m),Wysokość (m)
305.3109915493989,36.46197509765625
309.4368157595259,36.97991561889648
313.56263996965293,37.59575653076172
317.68846417977994,38.10374069213867
321.81428838990695,38.44377899169922
325.94011260003396,38.63797378540039
330.065936810161,38.79115295410156
334.191761020288,38.89728164672852
338.31758523041503,38.96512603759766
342.44340944054204,39.05472183227539
346.56923365066905,39.16908645629883
350.69505786079606,39.21041488647461
354.82088207092306,39.21126174926758
358.94670628105007,39.21210479736328
363.0725304911771,39.38119125366211
367.1983547013041,39.54624176025391
371.3241789114311,39.67611312866211
375.45000312155815,39.77394866943359
379.57582733168516,39.68873977661133
383.70165154181217,39.56044006347656
387.8274757519392,39.40733337402344
391.9532999620662,39.28412246704102
396.0791241721932,39.22616577148438
400.2049483823202,39.34377670288086
404.3307725924472,39.59148406982422
408.4565968025742,39.88681030273438
412.5824210127012,40.2344970703125
416.7082452228282,40.32437515258789
420.8340694329553,40.14621734619141
424.9598936430823,39.92441558837891
429.0857178532093,39.73036193847656
433.2115420633363,39.54396820068359
437.3373662734633,39.57764053344727
441.4631904835903,39.6417121887207
445.58901469371733,39.58298492431641
449.71483890384434,39.53560638427734
453.84066311397135,39.69824600219727
457.96648732409835,39.90262603759766
462.09231153422536,40.12110137939453
466.2181357443524,40.3076057434082
470.34395995447943,40.27760314941406
474.46978416460644,39.93899154663086
478.59560837473344,39.63457489013672
482.72143258486045,39.36464691162109
486.84725679498746,39.23685455322266
490.97308100511447,39.27282333374023
495.0989052152415,39.39218902587891
499.2247294253685,39.54142761230469
503.3505536354955,39.67795562744141
507.47637784562255,39.76940155029297
511.60220205574956,39.70283126831055
515.7280262658766,39.59356689453125
519.8538504760036,39.40580368041992
523.9796746861306,39.23134613037109
528.1054988962576,39.20848846435547
532.2313231063846,39.21230697631836
536.3571473165116,39.17914581298828
540.4829715266386,39.06793212890625
544.6087957367656,38.97402191162109
548.7346199468926,38.89614105224609
552.8604441570196,38.79232406616211
556.9862683671466,38.64018249511719
561.1120925772736,38.45064544677734
565.2379167874006,38.12277603149414
569.3637409975277,37.61771392822266
573.4895652076548,37.01819610595703
577.6153894177818,36.47577667236328
581.7412136279088,35.94283294677734
585.8670378380358,35.34793090820312
589.9928620481628,34.84044647216797
594.1186862582898,34.9829216003418
598.2445104684168,35.12348175048828
602.3703346785438,34.89115142822266
606.4961588886708,34.59099197387695
610.6219830987978,34.2984619140625
614.7478073089248,34.01943588256836
618.8736315190519,33.62699890136719
622.9994557291789,33.13217544555664
627.1252799393059,32.87114715576172
631.2511041494329,32.70982360839844
635.3769283595599,32.51974868774414
639.5027525696869,32.26070785522461
643.6285767798139,31.99043083190918
647.7544009899409,31.78204727172852
651.8802252000679,31.73166084289551
656.0060494101949,31.72293663024902
660.131873620322,31.86909103393555
664.257697830449,32.02060699462891
668.383522040576,32.09972763061523
672.5093462507031,32.07703399658203
676.6351704608301,31.87740898132324
680.7609946709571,31.59005165100098
684.8868188810841,31.24626541137695
689.0126430912111,30.82573890686035
693.1384673013381,30.35544967651367
697.2642915114651,29.82260131835938
701.3901157215921,29.33087348937988
705.5159399317191,28.96617889404297
709.6417641418461,28.66373634338379
713.7675883519731,28.31677436828613
717.8934125621001,27.88500595092773
722.0192367722271,27.2121639251709
726.1450609823542,26.88591003417969
730.2708851924812,26.74581336975098
734.3967094026082,26.45504188537598
738.5225336127352,26.02376174926758
742.6483578228622,25.66951179504395
746.7741820329892,25.61417579650879
750.9000062431163,25.7841739654541
755.0258304532433,25.6148567199707
759.1516546633703,25.26591300964355
763.2774788734973,24.7979850769043
767.4033030836243,24.45404434204102
771.5291272937513,24.31612205505371
775.6549515038784,24.16575050354004
779.7807757140054,23.91113662719727
783.9065999241324,23.67709732055664
788.0324241342594,23.49830627441406
792.1582483443864,23.47626686096191
796.2840725545134,23.48102760314941
800.4098967646404,23.43566513061523
804.5357209747674,23.29184341430664
808.6615451848944,23.15083885192871
812.7873693950214,23.08142280578613
816.9131936051484,22.93265914916992
821.0390178152754,22.65644836425781
825.1648420254024,22.28614234924316
829.2906662355294,21.85960006713867
833.4164904456564,21.75135231018066
837.5423146557836,21.64670181274414
841.6681388659106,21.39774703979492
845.7939630760376,21.02492141723633
849.9197872861646,20.5797290802002
854.0456114962916,20.44763565063477
858.1714357064186,20.39116096496582
862.2972599165456,20.47649765014648
866.4230841266726,20.43706893920898
870.5489083367996,20.34291076660156
874.6747325469266,20.36757850646973
878.8005567570536,20.35845565795898
882.9263809671806,20.30513954162598
887.0522051773077,20.1683292388916
891.1780293874347,19.9827709197998
895.3038535975617,19.78507614135742
899.4296778076887,19.54466438293457
903.5555020178157,19.10478401184082
907.6813262279427,18.5935173034668
911.8071504380697,18.04968643188477
915.9329746481967,17.81915473937988
920.0587988583237,17.6092643737793
924.1846230684507,17.48941230773926
928.3104472785778,17.35941505432129
932.4362714887048,17.15156173706055
936.5620956988319,16.8914966583252
940.6879199089589,16.65288925170898
944.8137441190859,16.46468925476074
948.9395683292129,16.27001571655273
953.0653925393399,16.1197509765625
957.1912167494669,15.98916816711426
961.3170409595939,15.86405277252197
965.4428651697209,15.74534225463867
969.5686893798479,15.62585163116455
973.6945135899749,15.48665332794189
977.8203378001019,15.3186616897583
981.9461620102289,15.12343692779541
986.0719862203559,14.82759952545166
990.197810430483,14.57765579223633
994.32363464061,14.42301559448242
998.449458850737,14.33870029449463
1002.575283060864,14.26648426055908
1006.701107270991,14.12441635131836
1010.826931481118,13.99250888824463
1014.9527556912451,13.874924659729
1019.0785799013721,13.75643825531006
1023.2044041114991,13.63136959075928
1027.330228321626,13.44776439666748
1031.4560525317531,13.28496837615967
1035.58187674188,13.17290687561035
1039.7077009520071,13.15310478210449
1043.833525162134,13.14118099212646
1047.9593493722612,13.13052368164062
1052.085173582388,13.08921051025391
1056.2109977925152,12.95897769927979
1060.3368220026423,12.74757194519043
1064.4626462127692,12.56208801269531
1068.5884704228963,12.39718914031982
1072.7142946330232,12.2441987991333
1076.8401188431503,12.10955619812012
1080.9659430532772,11.86665725708008
1085.0917672634043,11.57060050964355
1089.2175914735312,11.40782356262207
1093.3434156836583,11.65412330627441
1097.4692398937852,11.95496463775635
1101.5950641039124,12.27213287353516
1105.7208883140393,12.24701595306396
1109.8467125241664,12.13722133636475
1113.9725367342933,11.82900810241699
1118.0983609444204,11.5254602432251
1122.2241851545473,11.26553535461426
1126.3500093646744,11.07167625427246
1130.4758335748013,10.94953060150146
1134.6016577849284,10.80504131317139
1138.7274819950553,10.67642021179199
1142.8533062051824,10.63593769073486
1146.9791304153096,10.81725120544434
1151.1049546254364,10.96997261047363
1155.2307788355636,11.04644012451172
1159.3566030456905,11.03724765777588
1163.4824272558176,11.03199577331543
1167.6082514659445,10.99344444274902
1171.7340756760716,10.95385074615479
1175.8598998861985,10.87369537353516
1179.9857240963256,10.81015777587891
1184.1115483064525,10.80565929412842
1188.2373725165796,10.89646148681641
1192.3631967267065,10.94397735595703
1196.4890209368336,10.88849258422852
1200.6148451469605,10.85220241546631
1204.7406693570877,10.8418140411377
1208.8664935672145,10.81487083435059
1212.9923177773417,10.74773788452148
1217.1181419874686,10.63994789123535
1221.2439661975957,10.60145950317383
1225.3697904077226,10.59437274932861
1229.4956146178497,10.64927196502686
1233.6214388279768,10.73182487487793
1237.7472630381037,10.77602386474609
1241.8730872482308,10.79419803619385
1245.9989114583577,10.82441902160645
1250.1247356684848,10.86758327484131
1254.2505598786117,10.88780403137207
1258.3763840887389,10.91305351257324
1262.5022082988658,10.95556926727295
1266.6280325089929,10.96502113342285
1270.7538567191198,10.92451667785645
1274.879680929247,10.72284507751465
1279.0055051393738,10.5753870010376
1283.131329349501,10.54688453674316
1287.2571535596278,10.49703884124756
1291.382977769755,10.42426109313965
1295.5088019798818,10.38601016998291
1299.634626190009,10.39936828613281
1303.7604504001358,10.36446380615234
1307.886274610263,10.30249404907227
1312.0120988203898,10.25655937194824
1316.137923030517,10.27126216888428
1320.263747240644,10.42164421081543
1324.389571450771,10.42924785614014
1328.515395660898,10.39108276367188
1332.641219871025,10.36074733734131
1336.767044081152,10.33388042449951
1340.892868291279,10.28228282928467
1345.0186925014061,10.27580070495605
1349.144516711533,10.35503578186035
1353.2703409216601,10.48436737060547
1357.396165131787,10.52083778381348
1361.5219893419141,10.5062427520752
1365.647813552041,10.54729843139648
1369.7736377621682,10.67414665222168
1373.899461972295,10.87814235687256
1378.0252861824222,11.01937866210938
1382.151110392549,11.06928253173828
1386.2769346026762,11.13027763366699
1390.402758812803,11.16710376739502
1394.5285830229302,11.23670864105225
1398.654407233057,11.2200231552124
1402.7802314431842,11.13147449493408
1406.9060556533111,10.97081756591797
1411.0318798634382,10.75289726257324
1415.1577040735654,10.52079105377197
1419.2835282836922,10.32838535308838
1423.4093524938194,10.15490341186523
1427.5351767039463,10.06989765167236
1431.6610009140734,10.16088771820068
1435.7868251242003,10.31643295288086
1439.9126493343274,10.52603816986084
1444.0384735444543,10.70189666748047
1448.1642977545814,10.78772735595703
1452.2901219647083,10.70352172851562
1456.4159461748354,10.48812675476074
1460.5417703849623,10.4534273147583
1464.6675945950894,10.39688491821289
1468.7934188052163,10.55440616607666
1472.9192430153435,10.79664611816406
1477.0450672254703,11.11902332305908
1481.1708914355975,11.45863723754883
1485.2967156457244,11.49226665496826
1489.4225398558515,11.55316257476807
1493.5483640659784,11.74006462097168
1497.6741882761055,11.92582130432129
1501.8000124862326,12.07803344726562
1505.9258366963595,12.16896343231201
1510.0516609064866,12.20521259307861
1514.1774851166135,12.2426118850708
1518.3033093267406,12.29344463348389
1522.4291335368675,12.35596561431885
1526.5549577469947,12.40611553192139
1530.6807819571216,12.48110008239746
1534.8066061672487,12.58245182037354
1538.9324303773756,12.65005016326904
1543.0582545875027,12.71766567230225
1547.1840787976296,12.8083324432373
1551.3099030077567,12.88150787353516
1555.4357272178836,12.9587869644165
1559.5615514280107,13.07619094848633
1563.6873756381376,13.19329643249512
1567.8131998482647,13.34754753112793
1571.9390240583916,13.52965068817139
1576.0648482685187,13.68069171905518
1580.1906724786456,13.80424690246582
1584.3164966887728,13.96902561187744
1588.4423208988999,14.1098575592041
1592.5681451090268,14.19811058044434
1596.693969319154,14.27322101593018
1600.8197935292808,14.38392639160156
1604.945617739408,14.51590728759766
1609.0714419495348,14.65402126312256
1613.197266159662,14.80675029754639
1617.3230903697888,14.97208309173584
1621.448914579916,15.09973812103271
1625.5747387900428,15.18807888031006
1629.70056300017,15.281418800354
1633.8263872102968,15.37750244140625
1637.952211420424,15.46626663208008
1642.0780356305509,15.54442405700684
1646.203859840678,15.68599319458008
1650.3296840508049,15.97286891937256
1654.455508260932,16.15920448303223
1658.5813324710589,16.24687576293945
1662.707156681186,16.30917739868164
1666.832980891313,16.40914344787598
1670.95880510144,16.55936050415039
1675.0846293115671,16.71905517578125
1679.210453521694,16.92729377746582
1683.3362777318212,17.14552116394043
1687.462101941948,17.35521125793457
1691.5879261520752,17.52529335021973
1695.713750362202,17.71156311035156
1699.8395745723292,17.9371452331543
1703.965398782456,18.18752670288086
1708.0912229925832,18.44284439086914
1712.21704720271,18.69269371032715
1716.3428714128372,18.94898414611816
1720.468695622964,19.2143669128418
1724.5945198330912,19.47833633422852
1728.7203440432181,19.74403381347656
1732.8461682533452,19.9990177154541
1736.9719924634721,20.23127365112305
1741.0978166735993,20.43499565124512
1745.2236408837261,20.61065101623535
1749.3494650938533,20.78616905212402
1753.4752893039802,20.93717765808105
1757.6011135141073,21.15577697753906
1761.7269377242344,21.42803192138672
1765.8527619343613,21.82793045043945
1769.9785861444884,22.26228713989258
1774.1044103546153,22.76568412780762
1778.2302345647424,23.25712966918945
1782.3560587748693,23.65004539489746
1786.4818829849964,23.95865631103516
1790.6077071951233,24.19732093811035
1794.7335314052505,24.41005706787109
1798.8593556153774,24.71408462524414
1802.9851798255045,25.20175361633301
1807.1110040356314,26.02932739257812
1811.2368282457585,26.83456039428711
1815.3626524558854,27.382080078125
1819.4884766660125,27.82155418395996
1823.6143008761394,28.07916831970215
1827.7401250862665,28.14132690429688
1831.8659492963934,27.98336601257324
1835.9917735065205,28.1286678314209
1840.1175977166474,28.4029541015625
1844.2434219267745,28.76598358154297
1848.3692461369014,29.10569763183594
1852.4950703470286,29.61959838867188
1856.6208945571557,30.18623352050781
1860.7467187672826,30.51376152038574
1864.8725429774097,30.66299819946289
1868.9983671875366,30.87637329101562
1873.1241913976637,31.27513885498047
1877.2500156077906,31.6318531036377
1881.3758398179177,32.17688369750977
1885.5016640280446,33.07929229736328
1889.6274882381717,34.13300323486328
1893.7533124482986,34.47637557983398
1897.8791366584258,34.69769287109375
1902.0049608685526,34.92086410522461
1906.1307850786798,35.06186294555664
1910.2566092888067,35.33175277709961
1914.3824334989338,35.73149108886719
1918.5082577090607,36.23152542114258
1922.6340819191878,36.50729370117188
1926.7599061293147,36.80133819580078
1930.8857303394418,37.20764923095703
1935.0115545495687,37.66049575805664
1939.1373787596958,37.93314743041992
1943.263202969823,38.14263534545898
1947.3890271799498,38.34000396728516
1951.514851390077,38.61751556396484
1955.6406756002038,38.89805221557617
1959.766499810331,39.32807540893555
1963.8923240204579,39.79608917236328
1968.018148230585,40.22293472290039
1972.1439724407119,40.61442184448242
1976.269796650839,40.9382209777832
1980.395620860966,41.16286087036133
1984.521445071093,41.34701156616211
1988.64726928122,41.51747894287109
1992.773093491347,41.70780563354492
1996.898917701474,41.91362380981445
2001.024741911601,42.09796905517578
2005.150566121728,42.16875457763672
2009.276390331855,42.33559799194336
2013.402214541982,42.56674575805664
2017.528038752109,42.65184020996094
2021.653862962236,42.742431640625
2025.779687172363,42.84629821777344
2029.9055113824902,42.96829223632812
2034.031335592617,43.11328125
2038.1571598027442,43.23115158081055
2042.282984012871,43.3029899597168
2046.4088082229982,43.41103363037109
2050.5346324331254,43.52652740478516
2054.660456643252,43.65899658203125
2058.786280853379,43.80234146118164
2062.9121050635063,43.94148635864258
2067.0379292736334,44.07894134521484
2071.16375348376,44.20112609863281
2075.289577693887,44.30833435058594
2079.4154019040143,44.35727691650391
2083.5412261141414,44.36417007446289
2087.667050324268,44.3480110168457
2091.792874534395,44.32779312133789
2095.9186987445223,44.35678482055664
2100.0445229546494,44.52957153320312
2104.170347164776,44.63970565795898
2108.296171374903,44.68035888671875
